domaine-la-rouillere-la-petite-rouillere-2016	1	Conditionnement	#	#	#	-	-	-	-	
marchesi-di-barolo-riserva-2012	2	Conditionnement	#	32,41	#	-	-	-	-	
domaine-la-rouillere-la-petite-rouillere-2016	2	Conditionnement	#	9,17	#	-	-	-	-	
chateau-de-marsannay-gevrey-chambertin-village-2012	1	Conditionnement	#	#	#	-	-	-	-	
chateau-de-marsannay-gevrey-chambertin-village-2012	2	Conditionnement	#	39,35	#	-	-	-	-	
domaine-de-chevalier-1982	1	Conditionnement	#	#	#	-	-	-	-	
domaine-de-chevalier-1982	2	Conditionnement	#	296,30	#	-	-	-	-	
domaine-de-chevalier-1986	1	Conditionnement	#	#	#	-	-	-	-	
domaine-de-chevalier-1988	1	Conditionnement	#	#	#	-	-	-	-	
domaine-de-chevalier-1986	2	Conditionnement	#	140,74	#	-	-	-	-	
domaine-de-chevalier-1988	2	Conditionnement	#	93,98	#	-	-	-	-	
commanderie-de-peyrassol-2014	1	Conditionnement	#	#	#	-	-	-	-	
commanderie-de-peyrassol-2014	2	Conditionnement	#	14,35	#	-	-	-	-	
domaine-la-rouillere-premium-2014	1	Conditionnement	#	#	#	-	-	-	-	
domaine-la-rouillere-premium-2014	2	Conditionnement	#	24,08	#	-	-	-	-	
domaine-de-la-rouillere-grande-reserve-2013	1	Conditionnement	#	#	#	-	-	-	-	
domaine-de-la-rouillere-grande-reserve-2013	2	Conditionnement	#	14,82	#	-	-	-	-	
miraval-2014-1	1	Conditionnement	#	#	#	-	-	-	-	
miraval-2014-1	2	Conditionnement	#	22,22	#	-	-	-	-	
conterno-fantino-vigna-del-gris-2013	1	Conditionnement	#	#	#	-	-	-	-	
conterno-fantino-vigna-del-gris-2013	2	Conditionnement	#	60,19	#	-	-	-	-	
chateau-la-croix-du-casse-2015	1	Conditionnement	#	#	#	-	-	-	-	
chateau-la-croix-du-casse-2015	2	Conditionnement	#	37,59	#	-	-	-	-	
chateau-la-croix-du-casse-2016	1	Conditionnement	#	#	#	-	-	-	-	
chateau-la-croix-du-casse-2016	2	Conditionnement	#	39,02	#	-	-	-	-	
chateau-liot-2001	1	Conditionnement	#	#	#	-	-	-	-	
chateau-liot-2001	2	Conditionnement	#	34,26	#	-	-	-	-	
chateau-liot-2011	1	Conditionnement	#	#	#	-	-	-	-	
chateau-liot-2011	2	Conditionnement	#	22,22	#	-	-	-	-	
chateau-liot-2015	1	Conditionnement	#	#	#	-	-	-	-	
chateau-liot-2015	2	Conditionnement	#	19,09	#	-	-	-	-	
chateau-calon-segur-2014	1	Conditionnement	#	#	#	-	-	-	-	
chateau-calon-segur-2014	2	Conditionnement	#	127,78	#	-	-	-	-	
croix-de-beaucaillou-2014	1	Conditionnement	#	#	#	-	-	-	-	
croix-de-beaucaillou-2014	2	Conditionnement	#	60,57	#	-	-	-	-	
chateau-senejac-2014	1	Conditionnement	#	#	#	-	-	-	-	
chateau-senejac-2014	2	Conditionnement	#	15,74	#	-	-	-	-	
xavier-arcane-xv-le-diable-2015	1	Conditionnement	#	#	#	-	-	-	-	
xavier-arcane-xv-le-diable-2015	2	Conditionnement	#	16,67	#	-	-	-	-	
chateau-de-beaucastel-hommage-a-jacques-perrin-2015	1	Conditionnement	#	#	#	-	-	-	-	
domaine-les-aurelles-aurel-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-de-beaucastel-hommage-a-jacques-perrin-2015	2	Conditionnement	#	392,59	#	-	-	-	-	
domaine-les-aurelles-aurel-2010	2	Conditionnement	#	56,48	#	-	-	-	-	
miraval-2013	1	Conditionnement	#	#	#	-	-	-	-	
miraval-2013	2	Conditionnement	#	21,76	#	-	-	-	-	
conterno-fantino-vigna-del-gris-2008	1	Conditionnement	#	#	#	-	-	-	-	
conterno-fantino-vigna-del-gris-2008	2	Conditionnement	#	71,30	#	-	-	-	-	
chateau-grand-puy-lacoste-1988	1	Conditionnement	#	#	#	-	-	-	-	
chateau-grand-puy-lacoste-1988	2	Conditionnement	#	113,33	#	-	-	-	-	
chateau-d-yquem-1988	1	Conditionnement	#	#	#	-	-	-	-	
chateau-d-yquem-1988	2	Conditionnement	#	570,37	#	-	-	-	-	
pelissero-vanotu-2011	1	Conditionnement	#	#	#	-	-	-	-	
pelissero-vanotu-2011	2	Conditionnement	#	66,67	#	-	-	-	-	
pelissero-vanotu-2013	1	Conditionnement	#	#	#	-	-	-	-	
pelissero-vanotu-2013	2	Conditionnement	#	65,74	#	-	-	-	-	
pelissero-vanotu-2014	1	Conditionnement	#	#	#	-	-	-	-	
pelissero-vanotu-2014	2	Conditionnement	#	64,82	#	-	-	-	-	
croix-de-beaucaillou-2006	1	Conditionnement	#	#	#	-	-	-	-	
croix-de-beaucaillou-2006	2	Conditionnement	#	56,02	#	-	-	-	-	
croix-de-beaucaillou-2009	1	Conditionnement	#	#	#	-	-	-	-	
croix-de-beaucaillou-2009	2	Conditionnement	#	73,61	#	-	-	-	-	
chateau-senejac-2008	1	Conditionnement	#	#	#	-	-	-	-	
chateau-senejac-2008	2	Conditionnement	#	19,44	#	-	-	-	-	
chateau-senejac-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-senejac-2010	2	Conditionnement	#	999,00	#	-	-	-	-	
chateau-senejac-2012	1	Conditionnement	#	#	#	-	-	-	-	
chateau-senejac-2012	2	Conditionnement	#	17,13	#	-	-	-	-	
domaine-les-aurelles-aurel-2009	1	Conditionnement	#	#	#	-	-	-	-	
domaine-les-aurelles-aurel-2009	2	Conditionnement	#	53,70	#	-	-	-	-	
domaine-les-aurelles-aurel-2011	1	Conditionnement	#	#	#	-	-	-	-	
domaine-les-aurelles-aurel-2011	2	Conditionnement	#	52,78	#	-	-	-	-	
domaine-les-aurelles-aurel-2012	1	Conditionnement	#	#	#	-	-	-	-	
domaine-les-aurelles-aurel-2012	2	Conditionnement	#	50,00	#	-	-	-	-	
le-clarence-de-haut-brion-2012	1	Conditionnement	#	#	#	-	-	-	-	
le-clarence-de-haut-brion-2012	2	Conditionnement	#	152,32	#	-	-	-	-	
la-clarte-de-haut-brion-2015	1	Conditionnement	#	#	#	-	-	-	-	
la-clarte-de-haut-brion-2015	2	Conditionnement	#	92,59	#	-	-	-	-	
chateau-grand-puy-lacoste-1996	1	Conditionnement	#	#	#	-	-	-	-	
pelissero-vanotu-2009	1	Conditionnement	#	#	#	-	-	-	-	
chateau-grand-puy-lacoste-1996	2	Conditionnement	#	209,03	#	-	-	-	-	
pelissero-vanotu-2009	2	Conditionnement	#	73,15	#	-	-	-	-	
chateau-d-yquem-2000	1	Conditionnement	#	#	#	-	-	-	-	
chateau-d-yquem-2000	2	Conditionnement	#	481,48	#	-	-	-	-	
chateau-d-yquem-2005	1	Conditionnement	#	#	#	-	-	-	-	
chateau-d-yquem-2005	2	Conditionnement	#	675,93	#	-	-	-	-	
lacoste-borie-2012	1	Conditionnement	#	#	#	-	-	-	-	
lacoste-borie-2012	2	Conditionnement	#	32,41	#	-	-	-	-	
lacoste-borie-2014	1	Conditionnement	#	#	#	-	-	-	-	
lacoste-borie-2014	2	Conditionnement	#	27,78	#	-	-	-	-	
chateau-leoville-las-cases-2001	1	Conditionnement	#	#	#	-	-	-	-	
chateau-leoville-las-cases-2001	2	Conditionnement	#	199,54	#	-	-	-	-	
chateau-la-lagune-2001	1	Conditionnement	#	#	#	-	-	-	-	
chateau-talbot-2001	1	Conditionnement	#	#	#	-	-	-	-	
chateau-la-lagune-2001	2	Conditionnement	#	66,67	#	-	-	-	-	
chateau-talbot-2001	2	Conditionnement	#	120,83	#	-	-	-	-	
le-clarence-de-haut-brion-2008	1	Conditionnement	#	#	#	-	-	-	-	
le-clarence-de-haut-brion-2008	2	Conditionnement	#	112,96	#	-	-	-	-	
la-clarte-de-haut-brion-2013	1	Conditionnement	#	#	#	-	-	-	-	
la-clarte-de-haut-brion-2013	2	Conditionnement	#	103,70	#	-	-	-	-	
la-clarte-de-haut-brion-2014	1	Conditionnement	#	#	#	-	-	-	-	
la-clarte-de-haut-brion-2014	2	Conditionnement	#	127,32	#	-	-	-	-	
lacoste-borie-1996	1	Conditionnement	#	#	#	-	-	-	-	
lacoste-borie-1996	2	Conditionnement	#	40,74	#	-	-	-	-	
lacoste-borie-2006	1	Conditionnement	#	#	#	-	-	-	-	
lacoste-borie-2006	2	Conditionnement	#	30,56	#	-	-	-	-	
chateau-leoville-las-cases-1981	1	Conditionnement	#	#	#	-	-	-	-	
chateau-leoville-las-cases-1981	2	Conditionnement	#	187,50	#	-	-	-	-	
chateau-leoville-las-cases-1995	1	Conditionnement	#	#	#	-	-	-	-	
chateau-leoville-las-cases-1995	2	Conditionnement	#	463,02	#	-	-	-	-	
chateau-talbot-1962	1	Conditionnement	#	#	#	-	-	-	-	
chateau-talbot-1962	2	Conditionnement	#	355,56	#	-	-	-	-	
chateau-talbot-1985	1	Conditionnement	#	#	#	-	-	-	-	
chateau-talbot-1985	2	Conditionnement	#	173,61	#	-	-	-	-	
chateau-la-tour-de-mons-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-la-tour-de-mons-2010	2	Conditionnement	#	34,18	#	-	-	-	-	
la-demoiselle-de-sociando-mallet-2010	1	Conditionnement	#	#	#	-	-	-	-	
la-demoiselle-de-sociando-mallet-2010	2	Conditionnement	#	31,91	#	-	-	-	-	
chateau-phelan-segur-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-phelan-segur-2010	2	Conditionnement	#	71,11	#	-	-	-	-	
chateau-rieussec-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-rieussec-2010	2	Conditionnement	#	93,98	#	-	-	-	-	
chateau-malartic-lagraviere-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-malartic-lagraviere-2010	2	Conditionnement	#	78,13	#	-	-	-	-	
chateau-couhins-2012	1	Conditionnement	#	#	#	-	-	-	-	
chateau-couhins-2012	2	Conditionnement	#	24,07	#	-	-	-	-	
chateau-rabaud-promis-1997	1	Conditionnement	#	#	#	-	-	-	-	
chateau-rabaud-promis-1997	2	Conditionnement	#	45,83	#	-	-	-	-	
chateau-chasse-spleen-1996	1	Conditionnement	#	#	#	-	-	-	-	
chateau-chasse-spleen-1996	2	Conditionnement	#	75,93	#	-	-	-	-	
chateau-palmer-2005	1	Conditionnement	#	#	#	-	-	-	-	
chateau-palmer-2005	2	Conditionnement	#	537,04	#	-	-	-	-	
chateau-marquis-de-terme-2005	1	Conditionnement	#	#	#	-	-	-	-	
chateau-marquis-de-terme-2005	2	Conditionnement	#	97,26	#	-	-	-	-	
la-demoiselle-de-sociando-mallet-2009	1	Conditionnement	#	#	#	-	-	-	-	
la-demoiselle-de-sociando-mallet-2009	2	Conditionnement	#	35,65	#	-	-	-	-	
la-demoiselle-de-sociando-mallet-2014	1	Conditionnement	#	#	#	-	-	-	-	
la-demoiselle-de-sociando-mallet-2014	2	Conditionnement	#	19,44	#	-	-	-	-	
chateau-phelan-segur-2009	1	Conditionnement	#	#	#	-	-	-	-	
chateau-phelan-segur-2009	2	Conditionnement	#	70,02	#	-	-	-	-	
chateau-couhins-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-couhins-2010	2	Conditionnement	#	34,26	#	-	-	-	-	
chateau-couhins-2014	1	Conditionnement	#	#	#	-	-	-	-	
chateau-couhins-2014	2	Conditionnement	#	21,30	#	-	-	-	-	
chateau-couhins-2015	1	Conditionnement	#	#	#	-	-	-	-	
chateau-couhins-2015	2	Conditionnement	#	23,15	#	-	-	-	-	
chateau-malartic-lagraviere-2003	1	Conditionnement	#	#	#	-	-	-	-	
chateau-malartic-lagraviere-2003	2	Conditionnement	#	77,78	#	-	-	-	-	
chateau-de-rayne-vigneau-2013	1	Conditionnement	#	#	#	-	-	-	-	
chateau-de-rayne-vigneau-2013	2	Conditionnement	#	48,15	#	-	-	-	-	
chateau-chasse-spleen-2006	1	Conditionnement	#	#	#	-	-	-	-	
chateau-chasse-spleen-2006	2	Conditionnement	#	61,11	#	-	-	-	-	
chateau-rouget-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-rouget-2010	2	Conditionnement	#	79,86	#	-	-	-	-	
chateau-rouget-2011	1	Conditionnement	#	#	#	-	-	-	-	
chateau-rouget-2011	2	Conditionnement	#	50,00	#	-	-	-	-	
chateau-palmer-1990	1	Conditionnement	#	#	#	-	-	-	-	
chateau-palmer-1990	2	Conditionnement	#	500,00	#	-	-	-	-	
chateau-gloria-2004	1	Conditionnement	#	#	#	-	-	-	-	
chateau-gloria-2004	2	Conditionnement	#	65,00	#	-	-	-	-	
chateau-gloria-2008	1	Conditionnement	#	#	#	-	-	-	-	
chateau-gloria-2007	1	Conditionnement	#	#	#	-	-	-	-	
chateau-gloria-2008	2	Conditionnement	#	61,82	#	-	-	-	-	
chateau-gloria-2007	2	Conditionnement	#	46,07	#	-	-	-	-	
chateau-margaux-1985	1	Conditionnement	#	#	#	-	-	-	-	
chateau-margaux-1985	2	Conditionnement	#	1129,63	#	-	-	-	-	
alter-ego-de-palmer-2012	1	Conditionnement	#	#	#	-	-	-	-	
chateau-lafaurie-peyraguey-2008	1	Conditionnement	#	#	#	-	-	-	-	
alter-ego-de-palmer-2012	2	Conditionnement	#	80,56	#	-	-	-	-	
chateau-lafaurie-peyraguey-2008	2	Conditionnement	#	46,30	#	-	-	-	-	
chateau-lafaurie-peyraguey-2009	1	Conditionnement	#	#	#	-	-	-	-	
chateau-lafaurie-peyraguey-2009	2	Conditionnement	#	61,11	#	-	-	-	-	
chateau-lafaurie-peyraguey-2007	1	Conditionnement	#	#	#	-	-	-	-	
chateau-lafaurie-peyraguey-2007	2	Conditionnement	#	56,94	#	-	-	-	-	
chateau-lafaurie-peyraguey-2015	1	Conditionnement	#	#	#	-	-	-	-	
chateau-lafaurie-peyraguey-2015	2	Conditionnement	#	67,90	#	-	-	-	-	
chateau-lafaurie-peyraguey-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-lafaurie-peyraguey-2016-1	1	Conditionnement	#	#	#	-	-	-	-	
chateau-lafaurie-peyraguey-2010	2	Conditionnement	#	56,48	#	-	-	-	-	
chateau-lafaurie-peyraguey-2016-1	2	Conditionnement	#	39,82	#	-	-	-	-	
chateau-de-rayne-vigneau-1997	1	Conditionnement	#	#	#	-	-	-	-	
chateau-de-rayne-vigneau-1997	2	Conditionnement	#	49,08	#	-	-	-	-	
chateau-de-rayne-vigneau-1998	1	Conditionnement	#	#	#	-	-	-	-	
chateau-de-rayne-vigneau-1998	2	Conditionnement	#	36,58	#	-	-	-	-	
chateau-de-rayne-vigneau-1999	1	Conditionnement	#	#	#	-	-	-	-	
chateau-de-rayne-vigneau-1999	2	Conditionnement	#	42,59	#	-	-	-	-	
chateau-de-rayne-vigneau-2000	1	Conditionnement	#	#	#	-	-	-	-	
chateau-de-rayne-vigneau-2000	2	Conditionnement	#	40,74	#	-	-	-	-	
chateau-de-rayne-vigneau-2002	1	Conditionnement	#	#	#	-	-	-	-	
chateau-de-rayne-vigneau-2002	2	Conditionnement	#	65,28	#	-	-	-	-	
chateau-de-rayne-vigneau-2003	1	Conditionnement	#	#	#	-	-	-	-	
chateau-de-rayne-vigneau-2003	2	Conditionnement	#	46,30	#	-	-	-	-	
chateau-peyrabon-1997	1	Conditionnement	#	#	#	-	-	-	-	
chateau-suduiraut-1997	1	Conditionnement	#	#	#	-	-	-	-	
chateau-peyrabon-1997	2	Conditionnement	#	21,61	#	-	-	-	-	
chateau-suduiraut-1997	2	Conditionnement	#	74,08	#	-	-	-	-	
chateau-gloria-1996	1	Conditionnement	#	#	#	-	-	-	-	
chateau-gloria-1996	2	Conditionnement	#	77,81	#	-	-	-	-	
chateau-gloria-1999	1	Conditionnement	#	#	#	-	-	-	-	
chateau-gloria-1999	2	Conditionnement	#	76,39	#	-	-	-	-	
chateau-margaux-1981	1	Conditionnement	#	#	#	-	-	-	-	
alter-ego-de-palmer-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-margaux-1981	2	Conditionnement	#	791,67	#	-	-	-	-	
alter-ego-de-palmer-2010	2	Conditionnement	#	84,72	#	-	-	-	-	
alter-ego-de-palmer-2014	1	Conditionnement	#	#	#	-	-	-	-	
alter-ego-de-palmer-2014	2	Conditionnement	#	70,37	#	-	-	-	-	
alter-ego-de-palmer-2015	1	Conditionnement	#	#	#	-	-	-	-	
alter-ego-de-palmer-2015	2	Conditionnement	#	77,78	#	-	-	-	-	
alter-ego-de-palmer-2016	1	Conditionnement	#	#	#	-	-	-	-	
alter-ego-de-palmer-2016	2	Conditionnement	#	77,56	#	-	-	-	-	
chateau-suduiraut-1998	1	Conditionnement	#	#	#	-	-	-	-	
chateau-suduiraut-1998	2	Conditionnement	#	55,56	#	-	-	-	-	
chateau-mouton-rothschild-1990	1	Conditionnement	#	#	#	-	-	-	-	
chateau-mouton-rothschild-1990	2	Conditionnement	#	668,06	#	-	-	-	-	
chateau-de-pez-1990	1	Conditionnement	#	#	#	-	-	-	-	
chateau-d-issan-1990	1	Conditionnement	#	#	#	-	-	-	-	
chateau-de-pez-1990	2	Conditionnement	#	66,94	#	-	-	-	-	
chateau-d-issan-1990	2	Conditionnement	#	106,95	#	-	-	-	-	
chateau-ausone-1990	1	Conditionnement	#	#	#	-	-	-	-	
chateau-ausone-1990	2	Conditionnement	#	592,59	#	-	-	-	-	
chateau-coutet-2007	1	Conditionnement	#	#	#	-	-	-	-	
chateau-coutet-2007	2	Conditionnement	#	58,33	#	-	-	-	-	
chateau-brillette-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-brillette-2010	2	Conditionnement	#	36,11	#	-	-	-	-	
chateau-devise-d-ardilley-2009	1	Conditionnement	#	#	#	-	-	-	-	
chateau-devise-d-ardilley-2009	2	Conditionnement	#	17,59	#	-	-	-	-	
chateau-charmail-2015	1	Conditionnement	#	#	#	-	-	-	-	
chateau-charmail-2015	2	Conditionnement	#	23,30	#	-	-	-	-	
chateau-guiraud-2003	1	Conditionnement	#	#	#	-	-	-	-	
chateau-guiraud-2003	2	Conditionnement	#	86,30	#	-	-	-	-	
chateau-latour-1989	1	Conditionnement	#	#	#	-	-	-	-	
chateau-latour-1989	2	Conditionnement	#	781,25	#	-	-	-	-	
chateau-latour-martillac-1998	1	Conditionnement	#	#	#	-	-	-	-	
chateau-latour-martillac-1998	2	Conditionnement	#	47,22	#	-	-	-	-	
domaine-dyckerhoff-reuilly-2016	1	Conditionnement	#	#	#	-	-	-	-	
domaine-dyckerhoff-reuilly-2016	2	Conditionnement	#	11,58	#	-	-	-	-	
chateau-d-issan-2002	1	Conditionnement	#	#	#	-	-	-	-	
chateau-d-issan-2002	2	Conditionnement	#	82,72	#	-	-	-	-	
chateau-coutet-2002	1	Conditionnement	#	#	#	-	-	-	-	
chateau-coutet-2002	2	Conditionnement	#	62,50	#	-	-	-	-	
chateau-haut-batailley-1999	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-batailley-1999	2	Conditionnement	#	48,15	#	-	-	-	-	
chateau-haut-marbuzet-1999	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-1999	2	Conditionnement	#	85,83	#	-	-	-	-	
chateau-d-issan-1995	1	Conditionnement	#	#	#	-	-	-	-	
chateau-ausone-1989	1	Conditionnement	#	#	#	-	-	-	-	
chateau-d-issan-1995	2	Conditionnement	#	97,28	#	-	-	-	-	
chateau-ausone-1989	2	Conditionnement	#	546,30	#	-	-	-	-	
chateau-coutet-1999	1	Conditionnement	#	#	#	-	-	-	-	
clos-haut-peyraguey-2008	1	Conditionnement	#	#	#	-	-	-	-	
chateau-coutet-1999	2	Conditionnement	#	54,40	#	-	-	-	-	
clos-haut-peyraguey-2008	2	Conditionnement	#	46,30	#	-	-	-	-	
clos-haut-peyraguey-2009	1	Conditionnement	#	#	#	-	-	-	-	
clos-haut-peyraguey-2009	2	Conditionnement	#	56,48	#	-	-	-	-	
les-hauts-de-pontet-canet-1995	1	Conditionnement	#	#	#	-	-	-	-	
les-hauts-de-pontet-canet-1995	2	Conditionnement	#	53,01	#	-	-	-	-	
chateau-devise-d-ardilley-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-devise-d-ardilley-2010	2	Conditionnement	#	16,67	#	-	-	-	-	
chateau-charmail-2011	1	Conditionnement	#	#	#	-	-	-	-	
chateau-charmail-2011	2	Conditionnement	#	18,98	#	-	-	-	-	
chateau-guiraud-2001	1	Conditionnement	#	#	#	-	-	-	-	
chateau-guiraud-2001	2	Conditionnement	#	97,22	#	-	-	-	-	
chateau-guiraud-2004	1	Conditionnement	#	#	#	-	-	-	-	
chateau-guiraud-2004	2	Conditionnement	#	#	#	-	-	-	-	
chateau-latour-martillac-1993	1	Conditionnement	#	#	#	-	-	-	-	
chateau-latour-martillac-1993	2	Conditionnement	#	43,52	#	-	-	-	-	
chateau-latour-martillac-1999	1	Conditionnement	#	#	#	-	-	-	-	
chateau-latour-martillac-1999	2	Conditionnement	#	60,63	#	-	-	-	-	
chateau-latour-martillac-2004	1	Conditionnement	#	#	#	-	-	-	-	
chateau-latour-martillac-2004	2	Conditionnement	#	59,72	#	-	-	-	-	
chateau-haut-batailley-2000	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-batailley-2000	2	Conditionnement	#	101,39	#	-	-	-	-	
chateau-haut-marbuzet-1994	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-1994	2	Conditionnement	#	65,00	#	-	-	-	-	
chateau-haut-marbuzet-1996	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-1996	2	Conditionnement	#	100,00	#	-	-	-	-	
chateau-le-boscq-1996	1	Conditionnement	#	#	#	-	-	-	-	
chateau-le-boscq-1996	2	Conditionnement	#	63,93	#	-	-	-	-	
chateau-le-boscq-2015	1	Conditionnement	#	#	#	-	-	-	-	
chateau-le-boscq-2015	2	Conditionnement	#	34,52	#	-	-	-	-	
chateau-le-boscq-2016	1	Conditionnement	#	#	#	-	-	-	-	
chateau-le-boscq-2016	2	Conditionnement	#	40,36	#	-	-	-	-	
chateau-le-boscq-2000	1	Conditionnement	#	#	#	-	-	-	-	
chateau-le-boscq-2000	2	Conditionnement	#	64,24	#	-	-	-	-	
chateau-le-boscq-2014	1	Conditionnement	#	#	#	-	-	-	-	
chateau-le-boscq-2014	2	Conditionnement	#	24,54	#	-	-	-	-	
chateau-haut-marbuzet-2000	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-2000	2	Conditionnement	#	81,02	#	-	-	-	-	
chateau-haut-marbuzet-2003	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-2003	2	Conditionnement	#	90,28	#	-	-	-	-	
chateau-haut-marbuzet-2004	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-2004	2	Conditionnement	#	82,17	#	-	-	-	-	
chateau-haut-marbuzet-2005	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-2005	2	Conditionnement	#	115,28	#	-	-	-	-	
chateau-haut-marbuzet-2006	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-2006	2	Conditionnement	#	64,32	#	-	-	-	-	
chateau-haut-marbuzet-2007	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-2007	2	Conditionnement	#	61,57	#	-	-	-	-	
chateau-haut-marbuzet-2009	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-2009	2	Conditionnement	#	81,86	#	-	-	-	-	
chateau-haut-marbuzet-2010	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-2010	2	Conditionnement	#	74,09	#	-	-	-	-	
chateau-haut-marbuzet-2011	1	Conditionnement	#	#	#	-	-	-	-	
chateau-haut-marbuzet-2011	2	Conditionnement	#	50,38	#	-	-	-	-	
