domaine-joseph-voillot-12236-m	Domaine Joseph Voillot - Aloxe-Corton - Bourgogne	6	-	|accueil|france|bourgogne|aloxe-corton	https://www.wineandco.com/domaine-joseph-voillot-12236-m-fr-eur-fr.html	
bruno-clair-8249-m	Bruno Clair - Aloxe-Corton - Bourgogne	25	-	|accueil|france|bourgogne|aloxe-corton	https://www.wineandco.com/bruno-clair-8249-m-fr-eur-fr.html	
victor-berard-15243-m	Victor Berard - Bourgogne - Bourgogne	1	-	|accueil|france|bourgogne|bourgogne	https://www.wineandco.com/victor-berard-15243-m-fr-eur-fr.html	
humbert-et-freres-11559-m	Humbert Et Freres - Bourgogne - Bourgogne	7	-	|accueil|france|bourgogne|bourgogne	https://www.wineandco.com/humbert-et-freres-11559-m-fr-eur-fr.html	
12236-domaine-joseph-voillot	Domaine Joseph Voillot - Aloxe-Corton - Bourgogne	6	-	#	https://www.wineandco.com/list/12236-domaine-joseph-voillot	
domaine-verget-16304-m	Domaine Verget - Chablis	6	-	|accueil|chablis	https://www.wineandco.com/domaine-verget-16304-m-fr-eur-fr.html	
7259-maison-laroche	Maison Laroche - Chablis - Bourgogne	4	-	#	https://www.wineandco.com/list/7259-maison-laroche	
domaine-chevalier-pere-et-fils-18052-m	Domaine Chevalier Père Et Fils - Aloxe-Corton - Bourgogne	5	-	|accueil|france|bourgogne|aloxe-corton	https://www.wineandco.com/domaine-chevalier-pere-et-fils-18052-m-fr-eur-fr.html	
10626-domaine-laurent-roumier	Domaine Laurent Roumier - Bonnes-Mares Grand Cru - Bourgogne	6	-	#	https://www.wineandco.com/list/10626-domaine-laurent-roumier	
10882-laboure-roi	Labouré-Roi - Aloxe-Corton - Bourgogne	4	-	#	https://www.wineandco.com/list/10882-laboure-roi	
15243-victor-berard	Victor Berard - Bourgogne - Bourgogne	1	-	#	https://www.wineandco.com/list/15243-victor-berard	
geantet-pansiot-6142-m	Geantet Pansiot - Bourgogne - Bourgogne	1	-	|accueil|france|bourgogne|bourgogne	https://www.wineandco.com/geantet-pansiot-6142-m-fr-eur-fr.html	
18052-domaine-chevalier-p--re-et-fils	Domaine Chevalier Père Et Fils - Aloxe-Corton - Bourgogne	5	-	#	https://www.wineandco.com/list/18052-domaine-chevalier-p--re-et-fils	
8249-bruno-clair	Bruno Clair - Aloxe-Corton - Bourgogne	25	-	#	https://www.wineandco.com/list/8249-bruno-clair	
11559-humbert-et-freres	Humbert Et Freres - Bourgogne - Bourgogne	7	-	#	https://www.wineandco.com/list/11559-humbert-et-freres	
16304-domaine-verget	Domaine Verget - Chablis	6	-	#	https://www.wineandco.com/list/16304-domaine-verget	
domaine-d-henri-15763-m	Domaine D'henri - Chablis - Bourgogne	8	-	|accueil|france|bourgogne|chablis	https://www.wineandco.com/domaine-d-henri-15763-m-fr-eur-fr.html	
6142-geantet-pansiot	Geantet Pansiot - Bourgogne - Bourgogne	1	-	#	https://www.wineandco.com/list/6142-geantet-pansiot	
domaine-romanin-10588-m	Domaine Romanin - Mâcon - Bourgogne	2	-	|accueil|france|bourgogne|mâcon	https://www.wineandco.com/domaine-romanin-10588-m-fr-eur-fr.html	
15763-domaine-dhenri	Domaine D'henri - Chablis - Bourgogne	8	-	#	https://www.wineandco.com/list/15763-domaine-dhenri	
domaine-chantal-lescure-15804-m	Domaine Chantal Lescure - Bourgogne	6	-	|accueil|france|bourgogne	https://www.wineandco.com/domaine-chantal-lescure-15804-m-fr-eur-fr.html	
domaine-bertagna-12174-m	Domaine Bertagna	11	-	|accueil	https://www.wineandco.com/domaine-bertagna-12174-m-fr-eur-fr.html	
10588-domaine-romanin	Domaine Romanin - Mâcon - Bourgogne	2	-	#	https://www.wineandco.com/list/10588-domaine-romanin	
15804-domaine-chantal-lescure	Domaine Chantal Lescure - Bourgogne	6	-	#	https://www.wineandco.com/list/15804-domaine-chantal-lescure	
12174-domaine-bertagna	Domaine Bertagna	11	-	#	https://www.wineandco.com/list/12174-domaine-bertagna	
domaine-anne-gros-11679-m	Domaine Anne Gros  - Bourgogne - Bourgogne	2	-	|accueil|france|bourgogne|bourgogne|chambolle-musigny	https://www.wineandco.com/domaine-anne-gros-11679-m-fr-eur-fr.html	
domaine-de-courcel-10833-m	Domaine De Courcel - Bourgogne - Bourgogne	4	-	|accueil|france|bourgogne|bourgogne	https://www.wineandco.com/domaine-de-courcel-10833-m-fr-eur-fr.html	
clos-des-lambrays-6124-m	Clos Des Lambrays - Bourgogne - Bourgogne	3	-	|accueil|france|bourgogne|bourgogne	https://www.wineandco.com/clos-des-lambrays-6124-m-fr-eur-fr.html	
domaine-jean-marechal-10245-m	Domaine Jean Marechal - Bourgogne - Bourgogne	3	-	|accueil|france|bourgogne|bourgogne	https://www.wineandco.com/domaine-jean-marechal-10245-m-fr-eur-fr.html	
domaine-de-villaine-6128-m	Domaine De Villaine - Bourgogne - Bourgogne	2	-	|accueil|france|bourgogne|bourgogne	https://www.wineandco.com/domaine-de-villaine-6128-m-fr-eur-fr.html	
11679-domaine-anne-gros	Domaine Anne Gros  - Bourgogne - Bourgogne	2	-	#	https://www.wineandco.com/list/11679-domaine-anne-gros	
chanson-6121-m	Chanson - Beaune - Bourgogne	8	-	|accueil|france|bourgogne|beaune	https://www.wineandco.com/chanson-6121-m-fr-eur-fr.html	
12493-domaine-david-duband	Domaine David Duband - Bourgogne - Bourgogne	21	-	#	https://www.wineandco.com/list/12493-domaine-david-duband	
6128-domaine-de-villaine	Domaine De Villaine - Bourgogne - Bourgogne	2	-	#	https://www.wineandco.com/list/6128-domaine-de-villaine	
10245-domaine-jean-marechal	Domaine Jean Marechal - Bourgogne - Bourgogne	3	-	#	https://www.wineandco.com/list/10245-domaine-jean-marechal	
domaine-perrot-minot-11744-m	Domaine Perrot-Minot  - Bourgogne - Bourgogne	44	-	|accueil|france|bourgogne|bourgogne|chambertin clos de bèze grand cru	https://www.wineandco.com/domaine-perrot-minot-11744-m-fr-eur-fr.html	
10833-domaine-de-courcel	Domaine De Courcel - Bourgogne - Bourgogne	4	-	#	https://www.wineandco.com/list/10833-domaine-de-courcel	
6121-chanson	Chanson - Beaune - Bourgogne	8	-	#	https://www.wineandco.com/list/6121-chanson	
6124-clos-des-lambrays	Clos Des Lambrays - Bourgogne - Bourgogne	3	-	#	https://www.wineandco.com/list/6124-clos-des-lambrays	
11744-domaine-perrot-minot-	Domaine Perrot-Minot  - Bourgogne - Bourgogne	44	-	#	https://www.wineandco.com/list/11744-domaine-perrot-minot-	
domaine-camille-laurent-schaller-16034-m	Domaine Camille & Laurent Schaller - Chablis - Bourgogne	2	-	|accueil|france|bourgogne|chablis	https://www.wineandco.com/domaine-camille-laurent-schaller-16034-m-fr-eur-fr.html	
daniel-etienne-defaix-15042-m	Daniel - Etienne Defaix - Chablis - Bourgogne	1	-	|accueil|france|bourgogne|chablis	https://www.wineandco.com/daniel-etienne-defaix-15042-m-fr-eur-fr.html	
16034-domaine-camille-laurent-schaller	Domaine Camille & Laurent Schaller - Chablis - Bourgogne	2	-	#	https://www.wineandco.com/list/16034-domaine-camille-laurent-schaller	
9482-domaine-de-perdrycourt	Domaine De Perdrycourt - Chablis - Bourgogne	2	-	#	https://www.wineandco.com/list/9482-domaine-de-perdrycourt	
15042-daniel-etienne-defaix-	Daniel - Etienne Defaix - Chablis - Bourgogne	1	-	#	https://www.wineandco.com/list/15042-daniel-etienne-defaix-	
clos-sorian-9436-m	Clos Sorian - Coteaux Du Languedoc - Languedoc-Roussillon	2	-	|accueil|france|languedoc-roussillon|coteaux du languedoc	https://www.wineandco.com/clos-sorian-9436-m-fr-eur-fr.html	
mas-cal-demoura-10665-m	Mas Cal Demoura - Coteaux Du Languedoc - Languedoc-Roussillon	2	-	|accueil|france|languedoc-roussillon|coteaux du languedoc	https://www.wineandco.com/mas-cal-demoura-10665-m-fr-eur-fr.html	
domaine-de-la-garance-6114-m	Domaine De La Garance - Coteaux Du Languedoc - Languedoc-Roussillon	4	-	|accueil|france|languedoc-roussillon|coteaux du languedoc	https://www.wineandco.com/domaine-de-la-garance-6114-m-fr-eur-fr.html	
mas-haut-buis-6113-m	Mas Haut Buis - Coteaux Du Languedoc - Languedoc-Roussillon	1	-	|accueil|france|languedoc-roussillon|coteaux du languedoc	https://www.wineandco.com/mas-haut-buis-6113-m-fr-eur-fr.html	
domaine-clavel-8433-m	Domaine Clavel - Coteaux Du Languedoc - Languedoc-Roussillon	3	-	|accueil|france|languedoc-roussillon|coteaux du languedoc	https://www.wineandco.com/domaine-clavel-8433-m-fr-eur-fr.html	
9436-clos-sorian	Clos Sorian - Coteaux Du Languedoc - Languedoc-Roussillon	2	-	#	https://www.wineandco.com/list/9436-clos-sorian	
domaine-coursodon-6152-m	Domaine Coursodon - Saint-Joseph - Rhône	2	-	|accueil|france|rhône|saint-joseph	https://www.wineandco.com/domaine-coursodon-6152-m-fr-eur-fr.html	
mas-jullien-10656-m	Mas Jullien - Coteaux Du Languedoc - Languedoc-Roussillon	3	-	|accueil|france|languedoc-roussillon|coteaux du languedoc	https://www.wineandco.com/mas-jullien-10656-m-fr-eur-fr.html	
6113-mas-haut-buis	Mas Haut Buis - Coteaux Du Languedoc - Languedoc-Roussillon	1	-	#	https://www.wineandco.com/list/6113-mas-haut-buis	
8433-domaine-clavel	Domaine Clavel - Coteaux Du Languedoc - Languedoc-Roussillon	3	-	#	https://www.wineandco.com/list/8433-domaine-clavel	
domaine-montcalmes-11682-m	Domaine Montcalmes - Coteaux Du Languedoc - Languedoc-Roussillon	1	-	|accueil|france|languedoc-roussillon|coteaux du languedoc	https://www.wineandco.com/domaine-montcalmes-11682-m-fr-eur-fr.html	
chateau-d-angles-8275-m	Château D'anglès - Coteaux Du Languedoc - Languedoc-Roussillon	3	-	|accueil|france|languedoc-roussillon|coteaux du languedoc	https://www.wineandco.com/chateau-d-angles-8275-m-fr-eur-fr.html	
10656-mas-jullien	Mas Jullien - Coteaux Du Languedoc - Languedoc-Roussillon	3	-	#	https://www.wineandco.com/list/10656-mas-jullien	
6114-domaine-de-la-garance	Domaine De La Garance - Coteaux Du Languedoc - Languedoc-Roussillon	4	-	#	https://www.wineandco.com/list/6114-domaine-de-la-garance	
10665-mas-cal-demoura	Mas Cal Demoura - Coteaux Du Languedoc - Languedoc-Roussillon	2	-	#	https://www.wineandco.com/list/10665-mas-cal-demoura	
clos-maia-18198-m	Clos Maïa - Coteaux Du Languedoc - Languedoc-Roussillon	2	-	|accueil|france|languedoc-roussillon|coteaux du languedoc	https://www.wineandco.com/clos-maia-18198-m-fr-eur-fr.html	
8275-chateau-d-angles	Château D'anglès - Coteaux Du Languedoc - Languedoc-Roussillon	3	-	#	https://www.wineandco.com/list/8275-chateau-d-angles	
pierre-gaillard-16429-m	Pierre Gaillard - Banyuls - Rhône	24	-	|accueil|france|rhône|banyuls	https://www.wineandco.com/pierre-gaillard-16429-m-fr-eur-fr.html	
paul-jaboulet-aine-361-m	Paul Jaboulet Aîné - Beaumes De Venise - Rhône	20	-	|accueil|france|rhône|beaumes de venise	https://www.wineandco.com/paul-jaboulet-aine-361-m-fr-eur-fr.html	
domaine-peyre-rose-10663-m	Domaine Peyre Rose - Coteaux Du Languedoc - Languedoc-Roussillon	19	-	|accueil|france|languedoc-roussillon|coteaux du languedoc	https://www.wineandco.com/domaine-peyre-rose-10663-m-fr-eur-fr.html	
11682-domaine-montcalmes	Domaine Montcalmes - Coteaux Du Languedoc - Languedoc-Roussillon	1	-	#	https://www.wineandco.com/list/11682-domaine-montcalmes	
16429-pierre-gaillard	Pierre Gaillard - Banyuls - Rhône	24	-	#	https://www.wineandco.com/list/16429-pierre-gaillard	
domaine-ogier-10605-m	Domaine Ogier - Condrieu - Rhône	11	-	|accueil|france|rhône|condrieu	https://www.wineandco.com/domaine-ogier-10605-m-fr-eur-fr.html	
361-paul-jaboulet-aine	Paul Jaboulet Aîné - Beaumes De Venise - Rhône	20	-	#	https://www.wineandco.com/list/361-paul-jaboulet-aine	
domaine-richard-18139-m	Domaine Richard - Condrieu - Rhône	3	-	|accueil|france|rhône|condrieu	https://www.wineandco.com/domaine-richard-18139-m-fr-eur-fr.html	
18198-clos-ma--a	Clos Maïa - Coteaux Du Languedoc - Languedoc-Roussillon	2	-	#	https://www.wineandco.com/list/18198-clos-ma--a	
10663-peyre-rose	Domaine Peyre Rose - Coteaux Du Languedoc - Languedoc-Roussillon	19	-	#	https://www.wineandco.com/list/10663-peyre-rose	
18139-domaine-richard	Domaine Richard - Condrieu - Rhône	3	-	#	https://www.wineandco.com/list/18139-domaine-richard	
ermitage-du-pic-saint-loup-10693-m	Ermitage Du Pic Saint Loup - Pic Saint Loup - Languedoc-Roussillon	7	-	|accueil|france|languedoc-roussillon|pic saint loup	https://www.wineandco.com/ermitage-du-pic-saint-loup-10693-m-fr-eur-fr.html	
francois-villard-16501-m	Francois Villard - Condrieu - Rhône	16	-	|accueil|france|rhône|condrieu|cornas	https://www.wineandco.com/francois-villard-16501-m-fr-eur-fr.html	
domaine-pichat-13062-m	Domaine Pichat - Condrieu - Rhône	8	-	|accueil|france|rhône|condrieu	https://www.wineandco.com/domaine-pichat-13062-m-fr-eur-fr.html	
jeff-carrel-16997-m	Jeff Carrel - Languedoc - Languedoc-Roussillon	2	-	|accueil|france|languedoc-roussillon|languedoc	https://www.wineandco.com/jeff-carrel-16997-m-fr-eur-fr.html	
13062-domaine-pichat	Domaine Pichat - Condrieu - Rhône	8	-	#	https://www.wineandco.com/list/13062-domaine-pichat	
villa-dondona-16037-m	Villa Dondona - Languedoc - Languedoc-Roussillon	3	-	|accueil|france|languedoc-roussillon|languedoc	https://www.wineandco.com/villa-dondona-16037-m-fr-eur-fr.html	
domaine-plan-du-roy-16354-m	Domaine Plan Du Roy - Languedoc - Languedoc-Roussillon	1	-	|accueil|france|languedoc-roussillon|languedoc	https://www.wineandco.com/domaine-plan-du-roy-16354-m-fr-eur-fr.html	
les-vignes-oubliees-11609-m	Les Vignes Oubliees - Côtes Du Roussillon - Languedoc-Roussillon	5	-	|accueil|france|languedoc-roussillon|côtes du roussillon	https://www.wineandco.com/les-vignes-oubliees-11609-m-fr-eur-fr.html	
domaine-les-mille-vignes-15313-m	Domaine Les Mille Vignes - Languedoc - Languedoc-Roussillon	6	-	|accueil|france|languedoc-roussillon|languedoc	https://www.wineandco.com/domaine-les-mille-vignes-15313-m-fr-eur-fr.html	
16037-villa-dondona	Villa Dondona - Languedoc - Languedoc-Roussillon	3	-	#	https://www.wineandco.com/list/16037-villa-dondona	
domaine-le-clos-du-serres-16581-m	Domaine Le Clos Du Serres  - Languedoc - Languedoc-Roussillon	3	-	|accueil|france|languedoc-roussillon|languedoc	https://www.wineandco.com/domaine-le-clos-du-serres-16581-m-fr-eur-fr.html	
domaine-olivier-pithon-10698-m	Domaine Olivier Pithon - Côtes Du Roussillon - Languedoc-Roussillon	13	-	|accueil|france|languedoc-roussillon|côtes du roussillon	https://www.wineandco.com/domaine-olivier-pithon-10698-m-fr-eur-fr.html	
domaine-le-clos-des-fees-6109-m	Domaine Le Clos Des Fées - Côtes Du Roussillon - Languedoc-Roussillon	9	-	|accueil|france|languedoc-roussillon|côtes du roussillon	https://www.wineandco.com/domaine-le-clos-des-fees-6109-m-fr-eur-fr.html	
16354-domaine-plan-du-roy	Domaine Plan Du Roy - Languedoc - Languedoc-Roussillon	1	-	#	https://www.wineandco.com/list/16354-domaine-plan-du-roy	
16581-domaine-le-clos-du-serres	Domaine Le Clos Du Serres  - Languedoc - Languedoc-Roussillon	3	-	#	https://www.wineandco.com/list/16581-domaine-le-clos-du-serres	
15313-domaine-les-mille-vignes	Domaine Les Mille Vignes - Languedoc - Languedoc-Roussillon	6	-	#	https://www.wineandco.com/list/15313-domaine-les-mille-vignes	
chateau-saint-roch-17292-m	Château Saint -Roch - Côtes Du Roussillon - Languedoc-Roussillon	2	-	|accueil|france|languedoc-roussillon|côtes du roussillon	https://www.wineandco.com/chateau-saint-roch-17292-m-fr-eur-fr.html	
10698-domaine-olivier-pithon	Domaine Olivier Pithon - Côtes Du Roussillon - Languedoc-Roussillon	13	-	#	https://www.wineandco.com/list/10698-domaine-olivier-pithon	
16997-jeff-carrel	Jeff Carrel - Languedoc - Languedoc-Roussillon	2	-	#	https://www.wineandco.com/list/16997-jeff-carrel	
mas-amiel-5422-m	Mas Amiel - Côtes Du Roussillon - Languedoc-Roussillon	13	-	|accueil|france|languedoc-roussillon|côtes du roussillon	https://www.wineandco.com/mas-amiel-5422-m-fr-eur-fr.html	
domaine-clavery-12080-m	Domaine Clavery  - Languedoc - Languedoc-Roussillon	1	-	|accueil|france|languedoc-roussillon|languedoc	https://www.wineandco.com/domaine-clavery-12080-m-fr-eur-fr.html	
domaine-lafage-17281-m	Domaine Lafage - Côtes Du Roussillon - Languedoc-Roussillon	9	-	|accueil|france|languedoc-roussillon|côtes du roussillon	https://www.wineandco.com/domaine-lafage-17281-m-fr-eur-fr.html	
5422-mas-amiel	Mas Amiel - Côtes Du Roussillon - Languedoc-Roussillon	13	-	#	https://www.wineandco.com/list/5422-mas-amiel	
6109-domaine-le-clos-des-fees	Domaine Le Clos Des Fées - Côtes Du Roussillon - Languedoc-Roussillon	9	-	#	https://www.wineandco.com/list/6109-domaine-le-clos-des-fees	
17281-domaine-lafage	Domaine Lafage - Côtes Du Roussillon - Languedoc-Roussillon	9	-	#	https://www.wineandco.com/list/17281-domaine-lafage	
12080-domaine-clavery-blanc	Domaine Clavery  - Languedoc - Languedoc-Roussillon	1	-	#	https://www.wineandco.com/list/12080-domaine-clavery-blanc	
17292-ch--teau-saint--roch	Château Saint -Roch - Côtes Du Roussillon - Languedoc-Roussillon	2	-	#	https://www.wineandco.com/list/17292-ch--teau-saint--roch	
mas-bruguiere-12191-m	Mas Bruguiere - Pic Saint Loup - Languedoc-Roussillon	5	-	|accueil|france|languedoc-roussillon|pic saint loup	https://www.wineandco.com/mas-bruguiere-12191-m-fr-eur-fr.html	
11609-les-vignes-oubliees	Les Vignes Oubliees - Côtes Du Roussillon - Languedoc-Roussillon	5	-	#	https://www.wineandco.com/list/11609-les-vignes-oubliees	
10693-ermitage-du-pic-saint-loup	Ermitage Du Pic Saint Loup - Pic Saint Loup - Languedoc-Roussillon	7	-	#	https://www.wineandco.com/list/10693-ermitage-du-pic-saint-loup	
