champagnes-notes-dans-les-guides	Champagnes notés dans les Guides	35	-	|accueil|vin, champagne, alcool|champagne et vin effervescent	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagnes-notes-dans-les-guides/c-201705171542	
magnum-de-champagne-et-plus	Magnum de champagne et plus	8	-	|accueil|vin, champagne, alcool|champagne et vin effervescent	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/magnum-de-champagne-et-plus/c-201610271626	
saumur	Saumur	1	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|vins pétillants et effervescents	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/vins-petillants-et-effervescents/saumur/c-9355515	
cremant-de-loire	Crémant de Loire	4	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|vins pétillants et effervescents	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/vins-petillants-et-effervescents/cremant-de-loire/c-9355514	
cremant-de-bourgogne	Crémant de Bourgogne	3	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|vins pétillants et effervescents	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/vins-petillants-et-effervescents/cremant-de-bourgogne/c-9355513	
cremant-de-bordeaux	Crémant de Bordeaux	3	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|vins pétillants et effervescents	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/vins-petillants-et-effervescents/cremant-de-bordeaux/c-9355512	
cremant-d-alsace	Crémant d'Alsace	3	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|vins pétillants et effervescents	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/vins-petillants-et-effervescents/cremant-d-alsace/c-9355511	
clairette-de-die	Clairette de Die	1	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|vins pétillants et effervescents	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/vins-petillants-et-effervescents/clairette-de-die/c-9355510	
blanquette-de-limoux	Blanquette de Limoux	1	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|vins pétillants et effervescents	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/vins-petillants-et-effervescents/blanquette-de-limoux/c-9355509	
champagne-d-exception	Champagne d'exception	17	-	|accueil|vin, champagne, alcool|champagne et vin effervescent	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-d-exception/c-7378180	
vins-d-espagne	Vins d'Espagne	23	-	|accueil|vin, champagne, alcool|vin|vins du monde	https://www.auchan.fr/vin-champagne-alcool/vin/vins-du-monde/vins-d-espagne/c-9355502	
champagne-millesime	Champagne Millésimé	11	-	|accueil|vin, champagne, alcool|champagne et vin effervescent	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-millesime/c-7378178	
champagne-blanc-de-blancs	Champagne Blanc de Blancs	6	-	|accueil|vin, champagne, alcool|champagne et vin effervescent	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-blanc-de-blancs/c-7378177	
champagne-rose	Champagne Rosé	29	-	|accueil|vin, champagne, alcool|champagne et vin effervescent	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-rose/c-7378175	
champagne-brut-et-demi-sec	Champagne Brut et Demi Sec	127	-	|accueil|vin, champagne, alcool|champagne et vin effervescent	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-brut-et-demi-sec/c-7378173	
champagne-de-marque	Champagne de marque	54	-	|accueil|vin, champagne, alcool|champagne et vin effervescent	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/c-10092105	
canard-duchene	Canard Duchène	1	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/canard-duchene/c-170320171401	
veuve-clicquot	Champagne Veuve Clicquot	5	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/veuve-clicquot/c-10092127	
taittinger	Champagne Taittinger	3	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/taittinger/c-10092126	
roederer	Champagne Roederer	2	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/roederer/c-10092125	
ruinart	Champagne Ruinart	4	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/ruinart/c-10092124	
pommery	Champagne Pommery	3	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/pommery/c-10092123	
perrier-jouet	Champagne Perrier-Jouët	1	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/perrier-jouet/c-10092122	
mumm	Champagne Mumm	4	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/mumm/c-10092121	
moet-et-chandon	Champagne Moët et Chandon	1	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/moet-et-chandon/c-10092120	
laurent-perrier	Champagne Laurent-Perrier	4	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/laurent-perrier/c-10092118	
krug	Champagne Krug	1	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/krug/c-10092117	
gosset	Champagne Gosset	4	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/gosset/c-10092116	
domaine-de-l-a	Domaine de l'A	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|castillon côtes de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/castillon-cotes-de-bordeaux/domaine-de-l-a/c-10280314	
castillon-cotes-de-bordeaux	Castillon Côtes de Bordeaux	7	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/castillon-cotes-de-bordeaux/c-9355280	
dom-perignon	Champagne Dom Pérignon	2	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/dom-perignon/c-10092114	
deutz	Champagne Deutz	3	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/deutz/c-10092113	
bollinger	Champagne Bollinger	6	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/bollinger/c-10092112	
billecart-salmon	Champagne Billecart-Salmon	5	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/billecart-salmon/c-10092111	
baron-fuente	Baron-Fuenté	5	-	|accueil|vin, champagne, alcool|champagne et vin effervescent|champagne de marque	https://www.auchan.fr/vin-champagne-alcool/champagne-et-vin-effervescent/champagne-de-marque/baron-fuente/c-0812201610	
sauternes	Sauternes	17	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/sauternes/c-9355305	
sainte-croix-du-mont	Sainte Croix du Mont	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/sainte-croix-du-mont/c-9355304	
saint-julien	Saint Julien	9	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-julien/c-9355303	
saint-georges-saint-emilion	Saint Georges Saint-Emilion	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-georges-saint-emilion/c-9355302	
saint-estephe	Saint Estèphe	13	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-estephe/c-9355301	
saint-emilion	Saint-Emilion	26	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-emilion/c-9355300	
puisseguin-saint-emilion	Puisseguin Saint-Emilion	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/puisseguin-saint-emilion/c-9355299	
pomerol	Pomerol	14	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pomerol/c-9355298	
pessac-leognan	Pessac-Léognan	15	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pessac-leognan/c-9355297	
pauillac	Pauillac	18	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pauillac/c-9355296	
autres-chateaux	Autres châteaux	7	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pauillac	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pauillac/autres-chateaux/c-10025201	
chateau-pontet-canet	Château Pontet-Canet	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pauillac	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pauillac/chateau-pontet-canet/c-10025218	
chateau-pichon-comtesse	Château Pichon Comtesse	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pauillac	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pauillac/chateau-pichon-comtesse/c-10025216	
chateau-mouton-rothschild	Château Mouton-Rothschild	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pauillac	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pauillac/chateau-mouton-rothschild/c-10025215	
chateau-lafite-rothschild	Château Lafite Rothschild	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pauillac	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pauillac/chateau-lafite-rothschild/c-10025211	
chateau-grand-puy-ducasse	Château Grand-Puy Ducasse	3	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pauillac	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pauillac/chateau-grand-puy-ducasse/c-10025206	
chateau-duhart-milon	Château Duhart-Milon	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pauillac	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pauillac/chateau-duhart-milon/c-10025205	
chateau-d-armailhac	Château d'Armailhac	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pauillac	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pauillac/chateau-d-armailhac/c-10025202	
autres-chateaux	Autres châteaux	7	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pessac-léognan	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pessac-leognan/autres-chateaux/c-10285662	
chateau-pape-clement	Château Pape-Clément	3	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pessac-léognan	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pessac-leognan/chateau-pape-clement/c-10285677	
chateau-haut-brion	Château Haut-Brion	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pessac-léognan	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pessac-leognan/chateau-haut-brion/c-10285670	
chateau-de-fieuzal	Château de Fieuzal	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pessac-léognan	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pessac-leognan/chateau-de-fieuzal/c-10285667	
chateau-carbonnieux	Château Carbonnieux	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pessac-léognan	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pessac-leognan/chateau-carbonnieux/c-10285665	
autres-chateaux	Autres châteaux	3	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pomerol	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pomerol/autres-chateaux/c-10285681	
chateau-montviel	Château Montviel	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pomerol	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pomerol/chateau-montviel/c-10285700	
chateau-mazeyres	Château Mazeyres	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pomerol	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pomerol/chateau-mazeyres/c-10285699	
chateau-le-gay	Château le Gay	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pomerol	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pomerol/chateau-le-gay/c-10285696	
chateau-feytit-clinet	Château Feytit-Clinet	3	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pomerol	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pomerol/chateau-feytit-clinet/c-10285693	
chateau-l-evangile	Château l'Evangile	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pomerol	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pomerol/chateau-l-evangile/c-10285692	
chateau-clinet	Château Clinet	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pomerol	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pomerol/chateau-clinet/c-10285689	
clos-rene	Clos René	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|pomerol	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/pomerol/clos-rene/c-10285686	
autres-chateaux	Autres châteaux	3	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-estephe/autres-chateaux/c-10320603	
chateau-phelan-segur	Château Phélan Ségur	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-estephe/chateau-phelan-segur/c-10320616	
chateau-montrose	Château Montrose	4	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-estephe/chateau-montrose/c-10320614	
chateau-meyney	Château Meyney	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-estephe/chateau-meyney/c-10320613	
chateau-lafon-rochet	Château Lafon-Rochet	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-estephe/chateau-lafon-rochet/c-10320611	
chateau-cos-labory	Château Cos Labory	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-estephe/chateau-cos-labory/c-10320608	
chateau-calon-segur	Château Calon-Ségur	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-estephe/chateau-calon-segur/c-10320606	
autres-chateaux	Autres châteaux	4	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-julien/autres-chateaux/c-10422753	
chateau-leoville-las-cases	Château Léoville Las Cases	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-julien/chateau-leoville-las-cases/c-10422765	
chateau-lagrange	Château Lagrange	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-julien/chateau-lagrange/c-10422761	
chateau-gruaud-larose	Château Gruaud Larose	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-julien/chateau-gruaud-larose/c-10422760	
chateau-branaire-ducru	Château Branaire-Ducru	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-julien/chateau-branaire-ducru/c-10422757	
chateau-beychevelle	Château Beychevelle	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/saint-julien/chateau-beychevelle/c-10422756	
moulis	Moulis	7	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/moulis/c-9355295	
montagne-saint-emilion	Montagne Saint-Emilion	4	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/montagne-saint-emilion/c-9355294	
medoc	Médoc	7	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/medoc/c-9355293	
margaux	Margaux	6	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/margaux/c-9355292	
lussac-saint-emilion	Lussac Saint-Emilion	4	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/lussac-saint-emilion/c-9355291	
loupiac	Loupiac	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/loupiac/c-9355290	
lalande-de-pomerol	Lalande de Pomerol	5	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/lalande-de-pomerol/c-9355288	
haut-medoc-cru-bourgeois	Haut Médoc Cru Bourgeois	3	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/haut-medoc-cru-bourgeois/c-250720170952	
haut-medoc	Haut-Médoc	13	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/haut-medoc/c-9355287	
graves-de-vayres	Graves de Vayres	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/graves-de-vayres/c-9355286	
graves	Graves	5	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/graves/c-9355285	
fronsac	Fronsac	3	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/fronsac/c-9355284	
entre-deux-mers	Entre Deux Mers	3	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/entre-deux-mers/c-9355282	
cotes-de-bourg	Côtes de Bourg	10	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/cotes-de-bourg/c-9355281	
cotes-de-bordeaux	Côtes de Bordeaux	4	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/cotes-de-bordeaux/c-20160309	
clairet	Clairet	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/clairet/c-260620171148	
autres-chateaux	Autres châteaux	4	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|castillon côtes de bordeaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/castillon-cotes-de-bordeaux/autres-chateaux/c-10280312	
autres-chateaux	Autres châteaux	8	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bourg	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/cotes-de-bourg/autres-chateaux/c-10280316	
autres-chateaux	Autres châteaux	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|fronsac	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/fronsac/autres-chateaux/c-10285709	
autres-chateaux	Autres châteaux	3	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|haut-médoc	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/haut-medoc/autres-chateaux/c-10025162	
chateau-la-tour-carnet	Château la Tour Carnet	5	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|haut-médoc	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/haut-medoc/chateau-la-tour-carnet/c-10025171	
chateau-sociando-mallet	Château Sociando-Mallet	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|haut-médoc	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/haut-medoc/chateau-sociando-mallet/c-10025170	
chateau-charmail	Château Charmail	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|haut-médoc	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/haut-medoc/chateau-charmail/c-10025166	
chateau-cantemerle	Château Cantemerle	2	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|haut-médoc	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/haut-medoc/chateau-cantemerle/c-10025164	
chateau-rauzan-gassies	Château Rauzan-Gassies	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|margaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/margaux/chateau-rauzan-gassies/c-10025190	
chateau-margaux	Château Margaux	3	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|margaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/margaux/chateau-margaux/c-10025189	
chateau-palmer	Château Palmer	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|margaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/margaux/chateau-palmer/c-10025188	
chateau-malescot-saint-exupery	Château Malescot Saint Exupery	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|margaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/margaux/chateau-malescot-saint-exupery/c-10025184	
chateau-d-arsac	Château d'Arsac	1	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|margaux	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/margaux/chateau-d-arsac/c-10025174	
autres-chateaux	Autres châteaux	7	-	|accueil|vin, champagne, alcool|vin|vins de bordeaux|médoc	https://www.auchan.fr/vin-champagne-alcool/vin/vins-de-bordeaux/medoc/autres-chateaux/c-10285655	
